2001-01-01 00:01:00,THEFT,41.844989168,-87.717398511
2001-01-01 00:01:00,MOTOR VEHICLE THEFT,41.799024067,-87.696538253
2001-01-01 00:01:00,OFFENSE INVOLVING CHILDREN,41.988158983,-87.669258116
2001-01-01 00:01:00,OFFENSE INVOLVING CHILDREN,41.723770688,-87.610417023
2001-01-01 00:01:00,THEFT,41.74395635,-87.635928806
2001-01-01 00:01:00,THEFT,41.934391283,-87.64266746
2001-01-01 00:04:00,WEAPONS VIOLATION,41.896448442,-87.753043264
2001-01-01 00:05:00,MOTOR VEHICLE THEFT,41.887566466,-87.711322992
2001-01-01 00:05:00,CRIMINAL DAMAGE,41.749160369,-87.613807841
2001-01-01 00:05:00,OFFENSE INVOLVING CHILDREN,41.855940245,-87.676075039
2001-01-01 00:05:00,CRIMINAL DAMAGE,41.898911655,-87.672119356
2001-01-01 00:05:00,CRIMINAL TRESPASS,41.936345425,-87.646828883
2001-01-01 00:05:00,CRIMINAL DAMAGE,41.796527395,-87.676664107
2001-01-01 00:05:00,WEAPONS VIOLATION,41.741255119,-87.71537157
2001-01-01 00:05:00,BATTERY,41.888872021,-87.77190086
2001-01-01 00:05:00,MOTOR VEHICLE THEFT,41.928834112,-87.77481757
2001-01-01 00:05:00,WEAPONS VIOLATION,41.657440415,-87.597904928
2001-01-01 00:05:00,MOTOR VEHICLE THEFT,41.939782212,-87.639694608
2001-01-01 00:05:00,BATTERY,41.768316843,-87.674880757
2001-01-01 00:05:00,WEAPONS VIOLATION,41.777221149,-87.640653561
2001-01-01 00:07:00,CRIMINAL DAMAGE,41.774968402,-87.718343871
2001-01-01 00:10:00,CRIMINAL DAMAGE,41.764490869,-87.629896677
2001-01-01 00:10:00,BATTERY,41.857333794,-87.715018864
2001-01-01 00:10:00,CRIMINAL DAMAGE,41.764418039,-87.609337785
2001-01-01 00:10:00,CRIMINAL DAMAGE,41.917252614,-87.728079528
2001-01-01 00:15:00,WEAPONS VIOLATION,41.853922292,-87.674476968
2001-01-01 00:15:00,CRIMINAL TRESPASS,41.898076948,-87.631356346
2001-01-01 00:15:00,CRIMINAL DAMAGE,41.687338661,-87.627900413
2001-01-01 00:15:00,WEAPONS VIOLATION,41.879545816,-87.70541532
2001-01-01 00:15:00,BATTERY,41.683496513,-87.645086313
2001-01-01 00:15:00,CRIMINAL DAMAGE,41.871829037,-87.698933339
2001-01-01 00:15:00,WEAPONS VIOLATION,41.913309503,-87.762994062
2001-01-01 00:20:00,OTHER OFFENSE,41.773111794,-87.649624436
